channel_name,subscribers,last_video_date,last_video_views,country,url,channel_id
Tahra art 타라 아트,45600,2025-11-09,9902,KR,https://www.youtube.com/channel/UCreeBpDVEMWTJ6MEkUSOjRg,UCreeBpDVEMWTJ6MEkUSOjRg
라챌tv,51900,2025-10-31,3959,KR,https://www.youtube.com/channel/UCzo4C9UjCyMAwSSTVfT3TiQ,UCzo4C9UjCyMAwSSTVfT3TiQ
Farrukh 3D,25900,2025-11-16,877,PK,https://www.youtube.com/channel/UCPdyx5rzPIU_5U7v-aMDWDw,UCPdyx5rzPIU_5U7v-aMDWDw
Game Maker's Toolkit,1690000,2025-11-05,215377,GB,https://www.youtube.com/channel/UCqJ-Xo29CKyLTjn6z2XwYAw,UCqJ-Xo29CKyLTjn6z2XwYAw
밥피티 bop pt,283000,2025-11-16,107364,KR,https://www.youtube.com/channel/UCnRUf8vKY2L9uOwqsqz-wlA,UCnRUf8vKY2L9uOwqsqz-wlA
William Faucher,264000,2025-11-12,39967,NO,https://www.youtube.com/channel/UCGKjGGjdl-GzEcFPf1EQwqw,UCGKjGGjdl-GzEcFPf1EQwqw
뚝딱 대백과,79600,2025-11-16,115479,KR,https://www.youtube.com/channel/UCtVr17IIh0pg6h_o2j_Eelg,UCtVr17IIh0pg6h_o2j_Eelg
블링 블렌더,28500,2025-03-24,1184,KR,https://www.youtube.com/channel/UCeFFoDTFbijQpalmbJyS6mg,UCeFFoDTFbijQpalmbJyS6mg
MarcTGamer,154000,2025-11-17,5534,CA,https://www.youtube.com/channel/UC96Gj9X-pyin5rWklSueUgg,UC96Gj9X-pyin5rWklSueUgg
MeshyAI,9800,2025-11-13,249,US,https://www.youtube.com/channel/UCz9e8s9x8QbyyYTGftoXn2g,UCz9e8s9x8QbyyYTGftoXn2g
dviz,22100,2025-11-10,977,BR,https://www.youtube.com/channel/UCZUAPLkd_TMi8DPyyiP2r4w,UCZUAPLkd_TMi8DPyyiP2r4w
Ryuu - Blender Bros,129000,2025-11-13,1964,JP,https://www.youtube.com/channel/UCEOVGZ2rpLhR7gSPvaexxxQ,UCEOVGZ2rpLhR7gSPvaexxxQ
VREDPRO,5280,2025-05-12,884,US,https://www.youtube.com/channel/UCG4vSJu0fypDb_aCVKQIzEA,UCG4vSJu0fypDb_aCVKQIzEA
Ellie Goulding - Topic,99800,,,,https://www.youtube.com/channel/UCZSxBlUEOKgXkzaj_VlBLlg,UCZSxBlUEOKgXkzaj_VlBLlg
Caffe AI,16200,2025-11-14,7059,KR,https://www.youtube.com/channel/UCY5BuZgpoeOBkx1GJQ7vlYQ,UCY5BuZgpoeOBkx1GJQ7vlYQ
지존조세,310000,2025-11-16,205402,KR,https://www.youtube.com/channel/UCQOL6_MBCFXr3M9OTmwl9pg,UCQOL6_MBCFXr3M9OTmwl9pg
Coloso - 콜로소,49400,2025-11-17,20,KR,https://www.youtube.com/channel/UCtyDaj-Cime9qDkQ2zdqrjw,UCtyDaj-Cime9qDkQ2zdqrjw
Web4Click,85400,2025-11-16,772,IN,https://www.youtube.com/channel/UC_d4zu6Z8Xl06PL7RUCKKig,UC_d4zu6Z8Xl06PL7RUCKKig
Armchair History Interactive,35700,2025-11-10,6051,,https://www.youtube.com/channel/UCDrTqCbgTmF5eM-oyzazzzg,UCDrTqCbgTmF5eM-oyzazzzg
JASON MEDIA,559000,2025-11-14,223966,KR,https://www.youtube.com/channel/UCX3KEmJd6CXRNH6YVa9AoOQ,UCX3KEmJd6CXRNH6YVa9AoOQ
오픈패스 OPENPATH,9960,2025-11-06,413,KR,https://www.youtube.com/channel/UC_r4VpMdznAETEOSJS6IVbg,UC_r4VpMdznAETEOSJS6IVbg
CG5 ACADEMY 3D애니메이션학원 마야학원 CG학원,8680,2025-11-17,128,,https://www.youtube.com/channel/UC7PgOwvDfXYrnQa8_FrckUw,UC7PgOwvDfXYrnQa8_FrckUw
강민혁 X 차누,234000,2025-11-16,918,KR,https://www.youtube.com/channel/UCATlt-6_btNTEikDGIl9SSg,UCATlt-6_btNTEikDGIl9SSg
Deepak Graphics,21400,2025-09-24,2598,IN,https://www.youtube.com/channel/UCWcyRLnJ6q9jyH_R6ocGrYQ,UCWcyRLnJ6q9jyH_R6ocGrYQ
고박사의 유니티 노트,15300,2025-11-14,388,KR,https://www.youtube.com/channel/UCArLLmJohRrA0bt5XAiN0qQ,UCArLLmJohRrA0bt5XAiN0qQ
Blender Tutorial,30800,2025-05-06,1108,IN,https://www.youtube.com/channel/UC4c2INRYBluVYRYBHD9cQ6Q,UC4c2INRYBluVYRYBHD9cQ6Q
대충 블렌더하는 사람,7660,2025-08-05,5025,KR,https://www.youtube.com/channel/UCorjqv9Z3NLNL_43_-N8Cqw,UCorjqv9Z3NLNL_43_-N8Cqw
ElevenLabs,95600,2025-11-14,2354,,https://www.youtube.com/channel/UC-ew9TfeD887qUSiWWAAj1w,UC-ew9TfeD887qUSiWWAAj1w
어도비코리아,79300,2025-11-02,8035,KR,https://www.youtube.com/channel/UC5fqv4O6FGIwqPZX_HZpB6g,UC5fqv4O6FGIwqPZX_HZpB6g
Shapr3D,172000,2025-11-14,6101,HU,https://www.youtube.com/channel/UCH90gLg5uMPqmAPis2dSDgQ,UCH90gLg5uMPqmAPis2dSDgQ
슈르연구소,76900,2023-12-28,20932,KR,https://www.youtube.com/channel/UC8Ejow0hqQG06KGCHI1Lr2Q,UC8Ejow0hqQG06KGCHI1Lr2Q
건축 라이노 | 모어매스,10700,2025-11-13,775,KR,https://www.youtube.com/channel/UC4LL5muUiBgf62d5GmmUffQ,UC4LL5muUiBgf62d5GmmUffQ
Simply Rhino 3D Tutorials & Events,32500,2025-10-16,1329,GB,https://www.youtube.com/channel/UCRBjWaXSeqTP89FWVv26QxA,UCRBjWaXSeqTP89FWVv26QxA
Christina Kent Art,37600,2025-11-16,1406,US,https://www.youtube.com/channel/UC4ZdydXqUXPZsx7OifsMbrA,UC4ZdydXqUXPZsx7OifsMbrA
Jung Kook - Topic,3960000,2024-06-07,18969671,,https://www.youtube.com/channel/UC-pOuHFcndLpyfWSPVqXt_A,UC-pOuHFcndLpyfWSPVqXt_A
닥또리,25100,2025-11-17,526,KR,https://www.youtube.com/channel/UCX9F_fi6Dzfa5-NUTARfaPg,UCX9F_fi6Dzfa5-NUTARfaPg
3D en Acción,6750,2025-11-11,178,ES,https://www.youtube.com/channel/UCl31vLlG-1uJGNNohpiVtHQ,UCl31vLlG-1uJGNNohpiVtHQ
Electrovore,6560,2025-03-29,8520,US,https://www.youtube.com/channel/UCaNVtLL_NnCBGPj85JLsefA,UCaNVtLL_NnCBGPj85JLsefA
PARTISAN,22400,2024-03-22,1047,KR,https://www.youtube.com/channel/UCYtNLZ4RP8omK8KGPc8Fv2g,UCYtNLZ4RP8omK8KGPc8Fv2g
일맛,11300,2025-11-16,1372,KR,https://www.youtube.com/channel/UC-rgoZBXmIbf3D8dJ174jlw,UC-rgoZBXmIbf3D8dJ174jlw
QueenLatifahVEVO,96400,2025-01-17,4981,,https://www.youtube.com/channel/UCXviPNYh05QFxVK7i6M-RAw,UCXviPNYh05QFxVK7i6M-RAw
The Witcher,538000,2025-10-02,24981,PL,https://www.youtube.com/channel/UCzybXLxv08IApdjdN0mJhEg,UCzybXLxv08IApdjdN0mJhEg
Mariana Martínez 3D,16900,2024-04-08,3572,MX,https://www.youtube.com/channel/UCsWemhsqH76-kVxnC4K0S-w,UCsWemhsqH76-kVxnC4K0S-w
ABC7 News Bay Area,651000,2025-11-17,137,US,https://www.youtube.com/channel/UCYUbNjkuE4lsr2v1Id2O1oA,UCYUbNjkuE4lsr2v1Id2O1oA
Quick Tech Tips,10300,2025-09-01,308,,https://www.youtube.com/channel/UCf7EtN1rKrN2PveBeJ7RXzg,UCf7EtN1rKrN2PveBeJ7RXzg
Blender Artsy,9930,2025-11-10,1536,PK,https://www.youtube.com/channel/UCV9UtSxsnYHGRnKT0qWnOCQ,UCV9UtSxsnYHGRnKT0qWnOCQ
인생무기 디자인하기로,8350,2023-06-01,2056,KR,https://www.youtube.com/channel/UC--hf0xHdxDQfqNIn4h8k6g,UC--hf0xHdxDQfqNIn4h8k6g
윤농 Yunnong,10600,2025-10-11,296,KR,https://www.youtube.com/channel/UCFzoKNDfvq7YyyAGqp9iHZA,UCFzoKNDfvq7YyyAGqp9iHZA
My 3D Arts ,14100,2025-10-31,136,IN,https://www.youtube.com/channel/UCoa-wBgL_h2S7NOBLR9Qlgw,UCoa-wBgL_h2S7NOBLR9Qlgw
CG Spectrum,26800,2025-11-07,0,AU,https://www.youtube.com/channel/UCGmf0-IO40vNPRjcXacrb8Q,UCGmf0-IO40vNPRjcXacrb8Q
Jiwon 지원,452000,2025-11-16,188102,KR,https://www.youtube.com/channel/UCURnLWTrLZVv_KiVaeZakog,UCURnLWTrLZVv_KiVaeZakog
First Maya,15300,2025-10-31,213,KR,https://www.youtube.com/channel/UCH-9sNpbxC2myrckQHIYQPg,UCH-9sNpbxC2myrckQHIYQPg
CG bird,29400,2024-11-16,10591,,https://www.youtube.com/channel/UCF6wu26Tp6yAQkRu6S1iTcg,UCF6wu26Tp6yAQkRu6S1iTcg
Olav3D Tutorials,133000,2024-09-17,1851,NO,https://www.youtube.com/channel/UCD0GTet7PkOuVH26nrfeNfA,UCD0GTet7PkOuVH26nrfeNfA
SouthernGFX,57100,2025-10-31,690,GB,https://www.youtube.com/channel/UC_y11RqmSPmFEXMl6VaWZpA,UC_y11RqmSPmFEXMl6VaWZpA
오!감각적AI탐구생활,7240,2025-05-18,822,KR,https://www.youtube.com/channel/UC1wbj3Zk6oUgpTswwlN-76Q,UC1wbj3Zk6oUgpTswwlN-76Q
BLANKdev,5640,2025-03-07,997,GB,https://www.youtube.com/channel/UCCXXscYC0F8MenRn_bteyxw,UCCXXscYC0F8MenRn_bteyxw
Sebastian Lague,1380000,2025-10-26,97372,DK,https://www.youtube.com/channel/UCmtyQOKKmrMVaKuRXz02jbQ,UCmtyQOKKmrMVaKuRXz02jbQ
Corridor Crew,6970000,2025-11-16,1987801,US,https://www.youtube.com/channel/UCSpFnDQr88xCZ80N-X7t0nQ,UCSpFnDQr88xCZ80N-X7t0nQ
Gatz 3D,14900,2022-06-16,3272,US,https://www.youtube.com/channel/UCscQTdJJATDqKR2B2qQjAlQ,UCscQTdJJATDqKR2B2qQjAlQ
The Gnomon Workshop,86300,2025-10-24,1480,US,https://www.youtube.com/channel/UCze69pfIVefPW41h65eh8lQ,UCze69pfIVefPW41h65eh8lQ
Mr Nunez,50400,2025-11-12,1695,US,https://www.youtube.com/channel/UC9fWxyr1EHpZ7wdnnC_IiaA,UC9fWxyr1EHpZ7wdnnC_IiaA
Pierrick Picaut,170000,2025-11-07,20468,FR,https://www.youtube.com/channel/UCXxtsisIDLiiL6YZFrORkUg,UCXxtsisIDLiiL6YZFrORkUg
이인서,8000,2025-11-14,110,KR,https://www.youtube.com/channel/UCeWWxqWfFmdpGmVlR1Uc5bQ,UCeWWxqWfFmdpGmVlR1Uc5bQ
KBS Kpop,9990000,2025-11-17,280,KR,https://www.youtube.com/channel/UCeLPm9yH_a_QH8n6445G-Ow,UCeLPm9yH_a_QH8n6445G-Ow
디자인해부학 DA ,17900,2023-05-26,997,KR,https://www.youtube.com/channel/UCuvsl2rvw0rd_W8u1vDj0Bg,UCuvsl2rvw0rd_W8u1vDj0Bg
Cascadeur - The Future of Animation,68000,2025-11-14,445,,https://www.youtube.com/channel/UCwF6yYbIFJmB5ynAkzq9Psg,UCwF6yYbIFJmB5ynAkzq9Psg
게임잡지 GTOPIA,24800,2025-11-17,16,KR,https://www.youtube.com/channel/UCS-X1uBDTNwAYyydiXjcX9A,UCS-X1uBDTNwAYyydiXjcX9A
Fattu Tutorials,192000,2025-11-14,2108,IN,https://www.youtube.com/channel/UC6SWCKmOGEUp82OdTV9fQkw,UC6SWCKmOGEUp82OdTV9fQkw
vfx world,185000,2025-11-17,2054,IN,https://www.youtube.com/channel/UCJonHhxNiYZbkCRiw_RBVtw,UCJonHhxNiYZbkCRiw_RBVtw
디렉터 파이,1040000,2025-11-14,96000,,https://www.youtube.com/channel/UCqrNqg3UgVoD3Sa-F_TxuSA,UCqrNqg3UgVoD3Sa-F_TxuSA
비디오머그 - VIDEOMUG,1850000,2025-11-17,2697,KR,https://www.youtube.com/channel/UCMEbRpvuwTbXxGiyDb1mT8w,UCMEbRpvuwTbXxGiyDb1mT8w
Sean Dove,71000,,,AU,https://www.youtube.com/channel/UC5QgEOuV9CzBCC8XFTV6ZQg,UC5QgEOuV9CzBCC8XFTV6ZQg
에이핫 AHOT,19000,2025-10-14,2866,KR,https://www.youtube.com/channel/UCIktIVgSKsKUlqJ4rVninCA,UCIktIVgSKsKUlqJ4rVninCA
ТимсайсаVFX,16300,2025-11-14,1160,,https://www.youtube.com/channel/UCGt1EX6-UFi4_R28mFXSA3w,UCGt1EX6-UFi4_R28mFXSA3w
Graffinity,18800,2025-11-14,1974,CZ,https://www.youtube.com/channel/UC5u_eRyDSn4e2iJLVpetrHA,UC5u_eRyDSn4e2iJLVpetrHA
Vizcom,13300,2025-11-12,1609,US,https://www.youtube.com/channel/UCU-XOa74z1aGdZRyvRBQ6UQ,UCU-XOa74z1aGdZRyvRBQ6UQ
Sanju Arts,1370000,2025-11-16,46916,IN,https://www.youtube.com/channel/UCNJHUm49kbu3UiSF_VFHF_g,UCNJHUm49kbu3UiSF_VFHF_g
Blender Secrets,278000,2025-11-11,2198,BE,https://www.youtube.com/channel/UCp7EwodJcppc6GqiRcnCpOw,UCp7EwodJcppc6GqiRcnCpOw
Artikki | Kritika,14600,2025-11-08,1654,IN,https://www.youtube.com/channel/UCu43etOtxZD4gJw4k94N5ZQ,UCu43etOtxZD4gJw4k94N5ZQ
Fao Tutorial,8120,2025-11-06,0,IT,https://www.youtube.com/channel/UCjlHb0xz9KB_pgrw90CLzrg,UCjlHb0xz9KB_pgrw90CLzrg
stato,15800,2018-08-26,20911,KR,https://www.youtube.com/channel/UCtxLW2gre1Y-52U7LO9eO7w,UCtxLW2gre1Y-52U7LO9eO7w
AIA,157000,,,US,https://www.youtube.com/channel/UC-ZRith7WAZ5UXBRJtkxuFA,UC-ZRith7WAZ5UXBRJtkxuFA
Poly Playground,23000,2025-11-08,2114,GB,https://www.youtube.com/channel/UCslpbR2khfIzIWag6BK8wWQ,UCslpbR2khfIzIWag6BK8wWQ
JeanYan 3D,78000,2025-09-16,1717,FR,https://www.youtube.com/channel/UC-HOmgZ17Ya40SERuCCt9Lw,UC-HOmgZ17Ya40SERuCCt9Lw
Unreal Environments - Speed Level Design,47700,2024-06-03,1414,IT,https://www.youtube.com/channel/UC40jMjmwSfa7mwU8JQbSVcA,UC40jMjmwSfa7mwU8JQbSVcA
평범한 사업가,35600,2025-11-03,946,KR,https://www.youtube.com/channel/UCu1yyUnlvqj4qZM5WZtUONg,UCu1yyUnlvqj4qZM5WZtUONg
김작가 TV,2640000,2025-11-16,7484,KR,https://www.youtube.com/channel/UCvil4OAt-zShzkKHsg9EQAw,UCvil4OAt-zShzkKHsg9EQAw
Creative Shrimp,14400,2025-03-10,5363,GB,https://www.youtube.com/channel/UCT5DkQvNbAYpo9I0wq3jP2A,UCT5DkQvNbAYpo9I0wq3jP2A
iBatStudio,6920,2025-09-03,201,,https://www.youtube.com/channel/UCClbgCremUxqNmBiRp9-xyw,UCClbgCremUxqNmBiRp9-xyw
Jason Weimann (GameDev),209000,2025-10-31,2325,US,https://www.youtube.com/channel/UCX_b3NNQN5bzExm-22-NVVg,UCX_b3NNQN5bzExm-22-NVVg
테크과학! DiMo,14700,2020-08-15,0,KR,https://www.youtube.com/channel/UCVqKQvma-Cr-eQ4hgxETAFQ,UCVqKQvma-Cr-eQ4hgxETAFQ
코딩하는거니,160000,2024-02-03,52311,KR,https://www.youtube.com/channel/UCO7g158NWgLyn98z8v3zduA,UCO7g158NWgLyn98z8v3zduA
Vick Arts,556000,2025-11-15,11069,BR,https://www.youtube.com/channel/UCqB2aWit3hpNQTkXfCGSWpw,UCqB2aWit3hpNQTkXfCGSWpw
MakeYourGame! — Уроки Unreal Engine ,29600,2025-11-15,670,,https://www.youtube.com/channel/UCfGQvsrJKekHMJr0IuzV_RA,UCfGQvsrJKekHMJr0IuzV_RA
AI Made Easy,11300,2025-10-15,167,,https://www.youtube.com/channel/UC8WdjJzc74ugR3xL2hNTp2g,UC8WdjJzc74ugR3xL2hNTp2g
공감스타 킴샘 - SNS로 갓생살기,14900,2025-11-14,1335,KR,https://www.youtube.com/channel/UCXhlrh6sw8YXXNfMsq46JuA,UCXhlrh6sw8YXXNfMsq46JuA
한국공예·디자인문화진흥원 KCDF,5250,2025-11-10,44,KR,https://www.youtube.com/channel/UCXmtRNveeL94kaGJDsrsFwA,UCXmtRNveeL94kaGJDsrsFwA
겜있슈,6900,2025-11-16,215126,KR,https://www.youtube.com/channel/UC_KJX2cvVtsd7noKYCs2LoQ,UC_KJX2cvVtsd7noKYCs2LoQ
playable free AI,6570,2025-11-16,148,KR,https://www.youtube.com/channel/UCBmGQaoOfdv2kQkutraKKhw,UCBmGQaoOfdv2kQkutraKKhw
게임하는 누누집사,5280,2025-11-14,223,KR,https://www.youtube.com/channel/UC4ckS118qdOEsZl8cYGK83g,UC4ckS118qdOEsZl8cYGK83g
TUF,16300,2025-11-16,326,IN,https://www.youtube.com/channel/UCvgYjqG2Es0VIhIgqyAEEDw,UCvgYjqG2Es0VIhIgqyAEEDw
Flyingcamera 날으는카메라,21500,2025-11-16,6803,KR,https://www.youtube.com/channel/UCk4YPVS4zdVYVvDqQA7FVGQ,UCk4YPVS4zdVYVvDqQA7FVGQ
오늘의 머슬한입,197000,2025-11-16,69828,KR,https://www.youtube.com/channel/UCt1IY1PhDixsM_DE8-ffrSw,UCt1IY1PhDixsM_DE8-ffrSw
Viscous Realm,28700,2025-11-15,22738,IN,https://www.youtube.com/channel/UCb089PFnpEc9SGybaoK2dwA,UCb089PFnpEc9SGybaoK2dwA
Pixlways,109000,2025-10-27,61575,US,https://www.youtube.com/channel/UCQ-K5Pzx55EYaBbNqITDRdw,UCQ-K5Pzx55EYaBbNqITDRdw
Florent,6780,2023-11-27,1746782,,https://www.youtube.com/channel/UCofrF_WgyBSvTUA--Rc5OrA,UCofrF_WgyBSvTUA--Rc5OrA
Benji 3D,12200,2025-03-25,977,US,https://www.youtube.com/channel/UCXm3PIaUkWomn0d2O-KS0mw,UCXm3PIaUkWomn0d2O-KS0mw
ZBMAND 섭페맨,40600,2025-11-16,9631,JP,https://www.youtube.com/channel/UCuluFB84X4UF0TbXU3i_4PA,UCuluFB84X4UF0TbXU3i_4PA
Home Design 3D,30600,2021-04-07,8744,FR,https://www.youtube.com/channel/UC8Y13TBoZMo2C_mjZAzvolQ,UC8Y13TBoZMo2C_mjZAzvolQ
산디16 박자이너,20600,2025-11-16,421,KR,https://www.youtube.com/channel/UCHLHKfmX2gbfQHS7a-45QZw,UCHLHKfmX2gbfQHS7a-45QZw
brainchildpl,56900,2025-10-06,796,PL,https://www.youtube.com/channel/UCR7Xn0VP8GPs0zG5NiivrIQ,UCR7Xn0VP8GPs0zG5NiivrIQ
Mii Paintings,475000,2025-11-16,14186,US,https://www.youtube.com/channel/UCYOO4iZpEqJxTv4_ItyTQSw,UCYOO4iZpEqJxTv4_ItyTQSw
준덕,11400,2025-11-16,2417,KR,https://www.youtube.com/channel/UC2s8CMjKuwoAvH2CHg6RvUg,UC2s8CMjKuwoAvH2CHg6RvUg
Blackout Creatively,28600,2025-11-07,111,GB,https://www.youtube.com/channel/UC1Rbaw0s4bBH4Jiax0_fARw,UC1Rbaw0s4bBH4Jiax0_fARw
Charlie Driscoll - Unreal Engine Filmmaking,24700,,,US,https://www.youtube.com/channel/UCCFtRUUmfWqkRz3KJtBs9zA,UCCFtRUUmfWqkRz3KJtBs9zA
Wellington Coloni,70300,2025-11-16,333,BR,https://www.youtube.com/channel/UCwOD5qE4hA95aaJnOn-cSIA,UCwOD5qE4hA95aaJnOn-cSIA
[JCJS games] 웨루,16400,2025-08-26,2754,KR,https://www.youtube.com/channel/UCQ_l-h-YJgIkSmB-bjwtETw,UCQ_l-h-YJgIkSmB-bjwtETw
프로그래머 김플 스튜디오,30600,2025-02-15,1194,KR,https://www.youtube.com/channel/UCdNSo3yB5-FRTFGbUNKNnwQ,UCdNSo3yB5-FRTFGbUNKNnwQ
InLightVFX,80700,,,US,https://www.youtube.com/channel/UCLrs8KcyJ13WQ7kO7mMCkPQ,UCLrs8KcyJ13WQ7kO7mMCkPQ
New Plastic,46200,2020-09-19,587186,,https://www.youtube.com/channel/UCoOrpz46oBs2HJpLx7L1x6Q,UCoOrpz46oBs2HJpLx7L1x6Q
프로에펙러 Pro AE,101000,2025-11-12,10521,KR,https://www.youtube.com/channel/UC_e-y9mmeAbx7oGlhFyvG9w,UC_e-y9mmeAbx7oGlhFyvG9w
Marked as Unreal,8050,2025-09-26,6344,PL,https://www.youtube.com/channel/UCeK9YfxXibYoY1cst0r4AvA,UCeK9YfxXibYoY1cst0r4AvA
Code Monkey,585000,2025-11-16,2344,PT,https://www.youtube.com/channel/UCFK6NCbuCIVzA6Yj1G_ZqCg,UCFK6NCbuCIVzA6Yj1G_ZqCg
Andrew Chambers,13000,2025-10-12,43244,CA,https://www.youtube.com/channel/UCozGpsO6GW319gEtMBM3USg,UCozGpsO6GW319gEtMBM3USg
2D3D Myanmar,384000,2025-11-17,10865,TH,https://www.youtube.com/channel/UCRcpwWKLHK5_6hZT9YN_wqA,UCRcpwWKLHK5_6hZT9YN_wqA
아레나옴므플러스,47600,2025-11-17,33,KR,https://www.youtube.com/channel/UCFg6o2kwW5U2Cg8MRs5cWEw,UCFg6o2kwW5U2Cg8MRs5cWEw
디자이너맘,35000,2025-11-13,11429,KR,https://www.youtube.com/channel/UC3aSXIZKMMiWkRoc9tXR92g,UC3aSXIZKMMiWkRoc9tXR92g
지식 쇼츠,117000,2025-11-16,6226,KR,https://www.youtube.com/channel/UC-eCHM4rq6Q1WqgMMzVdFGw,UC-eCHM4rq6Q1WqgMMzVdFGw
ODale Studios,15300,2025-11-16,2758,US,https://www.youtube.com/channel/UCXXP4xQ1qdkrZOHWP6qW6DQ,UCXXP4xQ1qdkrZOHWP6qW6DQ
AI:ON 에이아이온💡돈버는법💡,21100,2025-11-06,10486,,https://www.youtube.com/channel/UCRA-z2JEptpH4gbbcZ1XIKg,UCRA-z2JEptpH4gbbcZ1XIKg
HitPaw Korea,36900,2025-11-16,10,KR,https://www.youtube.com/channel/UC9PxfKSNVPdLyOjnDPZUl8A,UC9PxfKSNVPdLyOjnDPZUl8A
한살차이 [Hansal],1520000,2025-11-14,1704287,KR,https://www.youtube.com/channel/UCzucXSFjhZb10mqjXHXTo5Q,UCzucXSFjhZb10mqjXHXTo5Q
UnReal,59700,2025-10-21,8642,AR,https://www.youtube.com/channel/UCO7zR1GXctiijZuV4t-F8yg,UCO7zR1GXctiijZuV4t-F8yg
노마드 코더 Nomad Coders,501000,2025-11-09,19546,KR,https://www.youtube.com/channel/UCUpJs89fSBXNolQGOYKn0YQ,UCUpJs89fSBXNolQGOYKn0YQ
Reality Fakers,22000,2025-07-04,5655,,https://www.youtube.com/channel/UCBW3XbxMWjjP3dFimCTsM_w,UCBW3XbxMWjjP3dFimCTsM_w
하나둘딸깍,7320,2025-11-15,2211,KR,https://www.youtube.com/channel/UCiyqnrYxHaXM3ZT3XhkxMXQ,UCiyqnrYxHaXM3ZT3XhkxMXQ
Nexus [GD],2860000,2025-11-17,6787,US,https://www.youtube.com/channel/UCZwP1iUQiAKYQp5w-9mJb_w,UCZwP1iUQiAKYQp5w-9mJb_w
Mr. Unreal Estate,77200,2025-11-10,284741,DE,https://www.youtube.com/channel/UCOQA_yMMEZkFoASQkT8uQPg,UCOQA_yMMEZkFoASQkT8uQPg
My 3D Box,22400,2025-10-06,8740,IN,https://www.youtube.com/channel/UCB0wIOEGU-D_89VeGTMQWNA,UCB0wIOEGU-D_89VeGTMQWNA
Black Mixture,283000,2025-11-07,1814,US,https://www.youtube.com/channel/UCOwFX-YFktXxEIX7-IPjlKQ,UCOwFX-YFktXxEIX7-IPjlKQ
EBS 지식채널e,104000,2025-11-13,3306,,https://www.youtube.com/channel/UCL44YGs2BXxtM4GZRH-wnrQ,UCL44YGs2BXxtM4GZRH-wnrQ
AIAnimation - Jon Draper,63500,2025-06-25,1099,GB,https://www.youtube.com/channel/UCoGoeftQliSByBd0EPmr43g,UCoGoeftQliSByBd0EPmr43g
Tiff In Tech,571000,2025-11-07,16267,US,https://www.youtube.com/channel/UC4MZ7zUHb5eAxU75Dc_nqdQ,UC4MZ7zUHb5eAxU75Dc_nqdQ
BlenderHub ,304000,2025-11-16,30589,DZ,https://www.youtube.com/channel/UCGul9L7LZ2vnUR9IFLJINjw,UCGul9L7LZ2vnUR9IFLJINjw
JINIESM1,12800,2025-11-14,3626,,https://www.youtube.com/channel/UCrIDCxwUClaU4TMLVnYHJjA,UCrIDCxwUClaU4TMLVnYHJjA
디자인하는AI,85300,2025-11-10,46065,,https://www.youtube.com/channel/UCk_xkR8ORNwtMkaffvYArGA,UCk_xkR8ORNwtMkaffvYArGA
Rye,184000,2025-10-31,74375,US,https://www.youtube.com/channel/UCdR_AsuI1Bq4eUFj08St4tw,UCdR_AsuI1Bq4eUFj08St4tw
Polygonflow Dash,16700,2025-10-31,1436,SE,https://www.youtube.com/channel/UCTJIYiH-YdymxJ9nrxkHprQ,UCTJIYiH-YdymxJ9nrxkHprQ
Unreal DevOP,8440,2025-10-06,274,US,https://www.youtube.com/channel/UCr3MgAouZ4BT3phEB7I_Fdw,UCr3MgAouZ4BT3phEB7I_Fdw
Paperblue,9340,2025-06-20,2395,KR,https://www.youtube.com/channel/UCxGMnlxUypV1o2DPsmGim8g,UCxGMnlxUypV1o2DPsmGim8g
꼬등어,34500,2025-07-07,1711042,KR,https://www.youtube.com/channel/UCjeGsPeeCvMfa_CK2pEwMkQ,UCjeGsPeeCvMfa_CK2pEwMkQ
The Different Design,33500,2025-08-06,868,,https://www.youtube.com/channel/UCHUDom3kkCTh_2lTxeQgHlQ,UCHUDom3kkCTh_2lTxeQgHlQ
Stefan 3D AI Lab,19000,2025-11-16,1461,ME,https://www.youtube.com/channel/UCRW08KcTVjXEmBzBsVl7XjA,UCRW08KcTVjXEmBzBsVl7XjA
TN3D Studio,38000,,,CA,https://www.youtube.com/channel/UC2jllGYp0QU5fmHJjc7FjbA,UC2jllGYp0QU5fmHJjc7FjbA
Sayar Chit 2D3D,230000,2025-11-16,12459,TH,https://www.youtube.com/channel/UCcCTG81mSXqyodle62KwMRw,UCcCTG81mSXqyodle62KwMRw
git-amend,34300,2025-11-16,3131,CA,https://www.youtube.com/channel/UCMAU6mx40NWsQuYmxAzPcHA,UCMAU6mx40NWsQuYmxAzPcHA
Eons Away,7160,2025-08-28,7648,NL,https://www.youtube.com/channel/UCD6vEcALi6r1Sm0yfWpyUHg,UCD6vEcALi6r1Sm0yfWpyUHg
제이미 Jamie Lee,25800,2021-05-09,27384,KR,https://www.youtube.com/channel/UC9lwp_9t51E6LJB-N_vKGug,UC9lwp_9t51E6LJB-N_vKGug
Erak note,9930,2023-04-05,10322878,KR,https://www.youtube.com/channel/UCmURO0mKHlLkb8OiGFQl-tw,UCmURO0mKHlLkb8OiGFQl-tw
REALISTIC GAMES,5630,2025-09-04,2395,US,https://www.youtube.com/channel/UCNeNGFkGtTUgIDECwbCxQog,UCNeNGFkGtTUgIDECwbCxQog
게임호프,7780,2024-10-04,138010,KR,https://www.youtube.com/channel/UCTqsQYoyXNoMXA8uwk6p3kg,UCTqsQYoyXNoMXA8uwk6p3kg
